name,username,is_verified,body,media-header,text,date,stats,timeline_item,url
Dr Allison Sekuler 🧠 👁🥁🇨🇦,@asek47,,"Dr Allison Sekuler 🧠 👁🥁🇨🇦@asek4721 Jun 2024Replying to@asek47@mary_ng@Cabhi@cabhi_innovates@FP_Champagne@Baycrest@MarciIen@cafreeland@ChristineNakam9@AsiaPacificFdn@Manulife@TechsauceGlobal@AliNankivell@MaRSDD@AirCanada@techsauceth@ISED_CA@Coralus_World@rotmanresearch@HoupapaTraci@HesquiahtGreat Q&A/discussion: Indigenous thinking is central to the understanding and solution of today’s big global issues, and women are central to those solutions. Capital needs to align with the Indigenous worldview e.g.,@RavenCapital_BV#Indigenomicsindigenomicsinstitute.com3",Dr Allison Sekuler 🧠 👁🥁🇨🇦@asek4721 Jun 2024,"Great Q&A/discussion: Indigenous thinking is central to the understanding and solution of today’s big global issues, and women are central to those solutions. Capital needs to align with the Indigenous worldview e.g.,@RavenCapital_BV#Indigenomicsindigenomicsinstitute.com",21 Jun 2024,3,,
2 RowFlow Cultural Commons,@2RowFlow,,2 RowFlow Cultural Commons@2RowFlow14 Jun 2024Replying to@RussDiabo#Indigenomics1,2 RowFlow Cultural Commons@2RowFlow14 Jun 2024,#Indigenomics,14 Jun 2024,1,,
Another 13 Moon Woman,@enrichedbycode,,"Another 13 Moon Woman@enrichedbycode14 Jun 2024The third attractor is#Indigenomics😍Michel Bauwens@mbauwens14 Jun 2024* Is the 'West' or 'Capitalism' solely responsible for the current environmental destruction ?

 It is now a given, for most people who are ecologically aware, that the above principle is evidently true. However, I would strongly dispute it. Civilizational history, and studies such as HANDY, show that every civilization, has in fact, destroyed its underlying territory, with very few exceptions. One that comes to mind is Togukawa Japan, which lived for nearly 2.5 centuries with a stable population and stable resources, but that is a huge outlier. Generally speaking, market-states institutions are extractive and competitive systems, which to maintain themselves are forces to hyper-extract from their environments.

What is different, and here the 'West' can be blamed, is that it uniquely created a dualist philosophy which completely abandoned the organicist ideologies which governed previous civilizational forms; and industrialism and later the welfare state compromise and its neoliberal successor, created higher and higher rates of extraction, which end up 'eating the world'. But not that every planetary nation, with very few exceptions, has gone in the same direction, they are not qualitative different.

Why does this matter ? Because simply returning to a pre-Western civilizational arrangement, would still mean a return to extractive dynamics, though at a lower scale. What this means is, rather than blaming the 'West', it is global capitalist modernity which is the culprit, and that we have to transcend it to post-capitalist, and I would dare say, post-civilizational forms of life.

Just as the biosphere moved from immature instability to a mature and stable form, creating human culture and its technosphere; just in the same way the current 'immature' technosphere, a global phenomena, needs to be transformed into a mature form, that can live for millions of years in a stable relation to the non-human world of life and 'resources'.

Western-bashing is not going to advance these types of solutions, if it is based on an idealization of non-western civilizational forms.

The crucial 'reform' is the creation of strong cosmo-local commons-centric protective and generative institutions, which combine differentialism (local cultural diversity, at different levels of scale) with an 'entangled' universalism, that has learned to include the non-human. The non-West is not doing that much better in its modern form, and the pre-industrial/cognitive modalities cannot deal with the current level of complexity.

Hence the need for a third attractor between chaos and tyranny: the commons-centric cosmo-local post-civilizational world order that we are co-constructing as we speak.111",Another 13 Moon Woman@enrichedbycode14 Jun 2024,The third attractor is#Indigenomics😍,14 Jun 2024,111,,
Ascot Resources Ltd.,@Ascotgold,,"Ascot Resources Ltd.@Ascotgold14 Jun 2024#Indigenomics, a term coined by Indigenous author Carol Anne Hilton in her recent book by that title, is ""economics from an Indigenous worldview. It is the process where Indigenous people claim a seat at the the economic table and is the foundation of economic reconciliation.1",Ascot Resources Ltd.@Ascotgold14 Jun 2024,"#Indigenomics, a term coined by Indigenous author Carol Anne Hilton in her recent book by that title, is ""economics from an Indigenous worldview. It is the process where Indigenous people claim a seat at the the economic table and is the foundation of economic reconciliation.",14 Jun 2024,1,,
Don Richardson,@Don_Richardson,,Don Richardson@Don_Richardson14 Jun 2024What accessing capital looks like for Indigenous entrepreneurs – and how we can do better -@globeandmail#Indigenomics@Hesquiahttheglobeandmail.com/business…,Don Richardson@Don_Richardson14 Jun 2024,What accessing capital looks like for Indigenous entrepreneurs – and how we can do better -@globeandmail#Indigenomics@Hesquiahttheglobeandmail.com/business…,14 Jun 2024,,,
2 RowFlow Cultural Commons,@2RowFlow,,"2 RowFlow Cultural Commons@2RowFlow13 Jun 2024#IndigenomicsAPTN News@APTNNews13 Jun 2024A group of Indigenous communities from across the North will soon be the new owners of the telecommunications provider Northwestel.

Once officially sold, it will be the largest telecommunications company worldwide with full Indigenous ownership.Enable hls playback",2 RowFlow Cultural Commons@2RowFlow13 Jun 2024,#Indigenomics,13 Jun 2024,,,
Don Richardson,@Don_Richardson,,Don Richardson@Don_Richardson13 Jun 2024Reversing the 'brain drain': entrepreneurs find economic opportunities in#Akwesasne-@globeandmailtheglobeandmail.com/business…#Indigenomics,Don Richardson@Don_Richardson13 Jun 2024,Reversing the 'brain drain': entrepreneurs find economic opportunities in#Akwesasne-@globeandmailtheglobeandmail.com/business…#Indigenomics,13 Jun 2024,,,
Don Richardson,@Don_Richardson,,"Don Richardson@Don_Richardson12 Jun 2024""This is how#economicreconciliationworks"" - great video on the#WaasiganTransmission Line Project.#Indigenomicsvia Hydro Onelinkedin.com/posts/donrichar…1",Don Richardson@Don_Richardson12 Jun 2024,"""This is how#economicreconciliationworks"" - great video on the#WaasiganTransmission Line Project.#Indigenomicsvia Hydro Onelinkedin.com/posts/donrichar…",12 Jun 2024,1,,
Collective Karmic Debt,@CAKarmicDebt,,Collective Karmic Debt@CAKarmicDebt12 Jun 2024Replying to@Khelsilem@Terrilltf#Indigenomics,Collective Karmic Debt@CAKarmicDebt12 Jun 2024,#Indigenomics,12 Jun 2024,,,
Collective Karmic Debt,@CAKarmicDebt,,"Collective Karmic Debt@CAKarmicDebt12 Jun 2024#Indigenomics❤️🪶Cabin Radio@CabinRadio11 Jun 2024In a seismic move for northern telecoms, an Indigenous-led consortium said it plans to buy dominant phone and web provider Northwestel from Bell for $1 billion.cabinradio.ca/187521/news/ec…",Collective Karmic Debt@CAKarmicDebt12 Jun 2024,#Indigenomics❤️🪶,12 Jun 2024,,,
Don Richardson,@Don_Richardson,,"Don Richardson@Don_Richardson11 Jun 2024Henvey Inlet, Magnetawan and Shawanaga’s Shwe Miikaan partners with@atkinsrealiswith focus on Ontario Hwy. 69 expansion

About 68 km of the highway expansion remains to be completed; work representing an estimated $500 million.#Indigenomicsparrysound.com/news/henvey-i…",Don Richardson@Don_Richardson11 Jun 2024,"Henvey Inlet, Magnetawan and Shawanaga’s Shwe Miikaan partners with@atkinsrealiswith focus on Ontario Hwy. 69 expansion

About 68 km of the highway expansion remains to be completed; work representing an estimated $500 million.#Indigenomicsparrysound.com/news/henvey-i…",11 Jun 2024,,,
