name,username,is_verified,body,media-header,text,date,stats,timeline_item,url
,,,,,,,,,
Social Value Canada #SocialValue #SocialImpact,@SocialValueCDA,,"Social Value Canada #SocialValue #SocialImpact@SocialValueCDA28 Mar 2022SocialValueInt: The final panel discussion of the day is delivered in partnership with the Global Center for#Indigenomicsand is a vital discussion to the future of ESG and sustainability. 

Join us and this incredible panel tomorrow - …nitter.net/SocialValueInt/status/…",Social Value Canada #SocialValue #SocialImpact@SocialValueCDA28 Mar 2022,"SocialValueInt: The final panel discussion of the day is delivered in partnership with the Global Center for#Indigenomicsand is a vital discussion to the future of ESG and sustainability. 

Join us and this incredible panel tomorrow - …nitter.net/SocialValueInt/status/…",28 Mar 2022,,,
"Carol Anne Hilton, MBA",@Hesquiaht,,"Carol Anne Hilton, MBA@Hesquiaht28 Mar 20228 more weeks until the#Indigenomics2022 Design Forum! We will be closing registration on May 5th. Registration available atindigenomics.events/registra…Please note Chief and Council rate14","Carol Anne Hilton, MBA@Hesquiaht28 Mar 2022",8 more weeks until the#Indigenomics2022 Design Forum! We will be closing registration on May 5th. Registration available atindigenomics.events/registra…Please note Chief and Council rate,28 Mar 2022,14,,
Don Richardson,@Don_Richardson,,"Don Richardson@Don_Richardson26 Mar 2022First Nation plans to administer its own aquaculture licenses 'with or without the Canadian government' -  Gwa’sala-‘Nakwaxda’xw says First Nations management practice is only path to recovering fish stocks, supporting local community economyintrafish.com/aquaculture/fi…#Indigenomics1",Don Richardson@Don_Richardson26 Mar 2022,"First Nation plans to administer its own aquaculture licenses 'with or without the Canadian government' -  Gwa’sala-‘Nakwaxda’xw says First Nations management practice is only path to recovering fish stocks, supporting local community economyintrafish.com/aquaculture/fi…#Indigenomics",26 Mar 2022,1,,
"Carol Anne Hilton, MBA",@Hesquiaht,,"Carol Anne Hilton, MBA@Hesquiaht25 Mar 2022Have you registered yet for the#Indigenomics2022 Design Conference? Check out the updated agendaindigenomics.events/agenda.h…215","Carol Anne Hilton, MBA@Hesquiaht25 Mar 2022",Have you registered yet for the#Indigenomics2022 Design Conference? Check out the updated agendaindigenomics.events/agenda.h…,25 Mar 2022,215,,
Don Richardson,@Don_Richardson,,"Don Richardson@Don_Richardson24 Mar 2022City of Vancouver proposes UBC SkyTrain detour for Jericho Lands Station - A Jericho Lands station offers opportunities for future development of Musqueam Indian Band, Squamish Nation, and Tsleil-Waututh Nation landsdailyhive.com/vancouver/ubc-…#Indigenomics23",Don Richardson@Don_Richardson24 Mar 2022,"City of Vancouver proposes UBC SkyTrain detour for Jericho Lands Station - A Jericho Lands station offers opportunities for future development of Musqueam Indian Band, Squamish Nation, and Tsleil-Waututh Nation landsdailyhive.com/vancouver/ubc-…#Indigenomics",24 Mar 2022,23,,
Don Richardson,@Don_Richardson,,"Don Richardson@Don_Richardson24 Mar 2022Bernd Christmas @berndchristmas helped turn Membertou into an economic powerhouse. Now,#SquamishNationhopes he can replicate that success  /via@globeandmail#Indigenomicstheglobeandmail.com/business…34",Don Richardson@Don_Richardson24 Mar 2022,"Bernd Christmas @berndchristmas helped turn Membertou into an economic powerhouse. Now,#SquamishNationhopes he can replicate that success  /via@globeandmail#Indigenomicstheglobeandmail.com/business…",24 Mar 2022,34,,
Don Richardson,@Don_Richardson,,Don Richardson@Don_Richardson24 Mar 2022Tahltan First Nation shows its mining mettle: Roughly 70% of mineral-rich Goldan Triangle region is claimed by the Tahltan First Nation as traditional territory – an area roughly the size of Portugalbiv.com/article/2022/03/tahl…#Indigenomics#mining12,Don Richardson@Don_Richardson24 Mar 2022,Tahltan First Nation shows its mining mettle: Roughly 70% of mineral-rich Goldan Triangle region is claimed by the Tahltan First Nation as traditional territory – an area roughly the size of Portugalbiv.com/article/2022/03/tahl…#Indigenomics#mining,24 Mar 2022,12,,
"Carol Anne Hilton, MBA",@Hesquiaht,,"Carol Anne Hilton, MBA@Hesquiaht24 Mar 2022#indigenomics#colonialshenanigansKawsachun News@KawsachunNews23 Mar 2022Today is the ‘Day of the Sea’ in Bolivia. In 1879, the British Empire financed the Chilean invasion of Bolivia's coastal regions in order to protect 🇬🇧 mining interests.#MarParaBoliviakawsachunnews.com/how-bolivi…11","Carol Anne Hilton, MBA@Hesquiaht24 Mar 2022",#indigenomics#colonialshenanigans,24 Mar 2022,11,,
Don Richardson,@Don_Richardson,,Don Richardson@Don_Richardson23 Mar 2022Replying to@NACOCanadaCongratulations@Hesquiaht#Indigenomics!2,Don Richardson@Don_Richardson23 Mar 2022,Congratulations@Hesquiaht#Indigenomics!,23 Mar 2022,2,,
"Carol Anne Hilton, MBA",@Hesquiaht,,"Carol Anne Hilton, MBA@Hesquiaht23 Mar 2022Thank you so much for this honor@NACOCanada! The emerging#100billionIndigenous economy is essential to Canada's future#Canada#canecon#cdnpoli#indigenomics#design#impact#indigenousbusinessNACO Canada 🇨🇦@NACOCanada23 Mar 2022Congratulations to Canada's Nation Builder of the Year Carol Anne Hilton!@HesquiahtThis award recognizes and celebrates an outstanding community leader. Learn more atnacocanada.com/awards#NACOsummit2313","Carol Anne Hilton, MBA@Hesquiaht23 Mar 2022",Thank you so much for this honor@NACOCanada! The emerging#100billionIndigenous economy is essential to Canada's future#Canada#canecon#cdnpoli#indigenomics#design#impact#indigenousbusiness,23 Mar 2022,2313,,
"Carol Anne Hilton, MBA",@Hesquiaht,,"Carol Anne Hilton, MBA@Hesquiaht22 Mar 2022Check out the updated#Indigenomics2022 Design Forum agenda atindigenomics.events/agenda.h…#indigenomics#indigenouseconomy#100billion#canecon#cdnpoli#IndianActEconomics24","Carol Anne Hilton, MBA@Hesquiaht22 Mar 2022",Check out the updated#Indigenomics2022 Design Forum agenda atindigenomics.events/agenda.h…#indigenomics#indigenouseconomy#100billion#canecon#cdnpoli#IndianActEconomics,22 Mar 2022,24,,
"Carol Anne Hilton, MBA",@Hesquiaht,,"Carol Anne Hilton, MBA@Hesquiaht22 Mar 2022Replying to@PeterRecollet@the_PDAC@GrattonPierre@NRCan@environmentca@IndigenousONYessss#indigenomicsin action","Carol Anne Hilton, MBA@Hesquiaht22 Mar 2022",Yessss#indigenomicsin action,22 Mar 2022,,,
SFU CED Program,@SFUCED,,"SFU CED Program@SFUCED22 Mar 2022What's on your March Break reading list?
If you're interested in learning more about#communityeconomicdevelopment, here are some great options!
And if you're keen, our next CED Certificate cohort starts in May!sfu.ca/ced/certificate/appli…#indigenomics#ecdev#canadareads13",SFU CED Program@SFUCED22 Mar 2022,"What's on your March Break reading list?
If you're interested in learning more about#communityeconomicdevelopment, here are some great options!
And if you're keen, our next CED Certificate cohort starts in May!sfu.ca/ced/certificate/appli…#indigenomics#ecdev#canadareads",22 Mar 2022,13,,
Eric McNulty 🇺🇦,@RicherEarth,,Eric McNulty 🇺🇦@RicherEarth21 Mar 2022Replying to@HesquiahtLet's do it! Love to know more about#indigenomics,Eric McNulty 🇺🇦@RicherEarth21 Mar 2022,Let's do it! Love to know more about#indigenomics,21 Mar 2022,,,
"Carol Anne Hilton, MBA",@Hesquiaht,,"Carol Anne Hilton, MBA@Hesquiaht21 Mar 2022The rise of the modern Indigenous economy requires your participation.  Who wants to play#Indigenomics?:indigenomics.events228","Carol Anne Hilton, MBA@Hesquiaht21 Mar 2022",The rise of the modern Indigenous economy requires your participation.  Who wants to play#Indigenomics?:indigenomics.events,21 Mar 2022,228,,
"Carol Anne Hilton, MBA",@Hesquiaht,,"Carol Anne Hilton, MBA@Hesquiaht21 Mar 2022Le sigh! The 'small and weak' colonial narrative ...#bcpoli#indigenomics#indianact#rightsandtitle#nuuchahnulth👻@OrcaCedarbough21 Mar 2022Why would@Dave_Eby&@jjhorganhave their lawyer argue in Supreme Court that the#Nuchatlahtwere too “small and weak” to have title over their land? Lawyer Echols had the dishonourable, sloppy, audacity to say this in front of Justice Myers and I’m still speechless.#BCpoli🤯215","Carol Anne Hilton, MBA@Hesquiaht21 Mar 2022",Le sigh! The 'small and weak' colonial narrative ...#bcpoli#indigenomics#indianact#rightsandtitle#nuuchahnulth,21 Mar 2022,215,,
"Carol Anne Hilton, MBA",@Hesquiaht,,"Carol Anne Hilton, MBA@Hesquiaht21 Mar 2022Announcing new date for the Indigenomics Economic Mixer (postponed from 2021) Registration will be available shortly! In conjunction with@INVENTUREScan#indigenomics#YYC158","Carol Anne Hilton, MBA@Hesquiaht21 Mar 2022",Announcing new date for the Indigenomics Economic Mixer (postponed from 2021) Registration will be available shortly! In conjunction with@INVENTUREScan#indigenomics#YYC,21 Mar 2022,158,,
Coast Funds,@coastfunds,,"Coast Funds@coastfunds21 Mar 2022🌱 FUNDING ALERT 🌱 Click below for a 🧵 of financial support available for#Indigenous-led initiatives in March, 2022! ⤵️#IndigenousFunding#Indigenomics#IndigenousTourism134",Coast Funds@coastfunds21 Mar 2022,"🌱 FUNDING ALERT 🌱 Click below for a 🧵 of financial support available for#Indigenous-led initiatives in March, 2022! ⤵️#IndigenousFunding#Indigenomics#IndigenousTourism",21 Mar 2022,134,,
Don Richardson,@Don_Richardson,,Don Richardson@Don_Richardson21 Mar 2022Tŝideldel First Nation: Taking the Lead on Traditional Territory in BC - providing direct employment to close to 200 people through various endeavourswltribune.com/local-business…#Indigenomics1,Don Richardson@Don_Richardson21 Mar 2022,Tŝideldel First Nation: Taking the Lead on Traditional Territory in BC - providing direct employment to close to 200 people through various endeavourswltribune.com/local-business…#Indigenomics,21 Mar 2022,1,,
West Van Library,@WestVanLibrary,,"West Van Library@WestVanLibrary19 Mar 2022@Hesquiaht's#Indigenomics: Taking a Seat at the Economic Table lays out the emerging Indigenous economy, built around relationships, resource stewardship, and care. Discuss this crucial read on Wed, March 30 with Climate Writer in Residence@Katlia11.westvanlibrary.ca/event/read…11",West Van Library@WestVanLibrary19 Mar 2022,"@Hesquiaht's#Indigenomics: Taking a Seat at the Economic Table lays out the emerging Indigenous economy, built around relationships, resource stewardship, and care. Discuss this crucial read on Wed, March 30 with Climate Writer in Residence@Katlia11.westvanlibrary.ca/event/read…",19 Mar 2022,11,,
