name,username,is_verified,body,media-header,text,date,stats,timeline_item,url
,,,,,,,,,
"Carol Anne Hilton, MBA",@Hesquiaht,,"Carol Anne Hilton, MBA@Hesquiaht21 Nov 2022Will  be closing this soon- feel free to connect on Linkedin or Facebook page is Who Wants to Play Indigenomics.#indigenomics37","Carol Anne Hilton, MBA@Hesquiaht21 Nov 2022",Will  be closing this soon- feel free to connect on Linkedin or Facebook page is Who Wants to Play Indigenomics.#indigenomics,21 Nov 2022,37,,
Don Richardson,@Don_Richardson,,Don Richardson@Don_Richardson21 Nov 2022Opinion: How will Canada build major energy projects again? The key is#Indigenousownership/via@globeandmailtheglobeandmail.com/business…#Indigenomics25,Don Richardson@Don_Richardson21 Nov 2022,Opinion: How will Canada build major energy projects again? The key is#Indigenousownership/via@globeandmailtheglobeandmail.com/business…#Indigenomics,21 Nov 2022,25,,
BearsLair_TV,@BearslairT,,BearsLair_TV@BearslairT20 Nov 2022Who hasn't asked for a puppy as a gift? Why not skip the headache get one that has been professionally trained!@AlbertaK9bearslairtv.com#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#aboriginal#indigenousentrepreneurs11,BearsLair_TV@BearslairT20 Nov 2022,Who hasn't asked for a puppy as a gift? Why not skip the headache get one that has been professionally trained!@AlbertaK9bearslairtv.com#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#aboriginal#indigenousentrepreneurs,20 Nov 2022,11,,
BearsLair_TV,@BearslairT,,BearsLair_TV@BearslairT20 Nov 2022Thank you Corix for supporting Bears Lair TV! @corixutilitiesbearslairtv.com#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#aboriginal#indigenousentrepreneurs11,BearsLair_TV@BearslairT20 Nov 2022,Thank you Corix for supporting Bears Lair TV! @corixutilitiesbearslairtv.com#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#aboriginal#indigenousentrepreneurs,20 Nov 2022,11,,
BearsLair_TV,@BearslairT,,"BearsLair_TV@BearslairT19 Nov 2022Thank you so much to our bears who donated their time, knowledge and expertise! @ccab_national@indigenouswineTabatha Bull, Geena Jackson, Dave Tuccaro and Chief Robert Louiebearslairtv.com#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#aboriginal33",BearsLair_TV@BearslairT19 Nov 2022,"Thank you so much to our bears who donated their time, knowledge and expertise! @ccab_national@indigenouswineTabatha Bull, Geena Jackson, Dave Tuccaro and Chief Robert Louiebearslairtv.com#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#aboriginal",19 Nov 2022,33,,
Don Richardson,@Don_Richardson,,Don Richardson@Don_Richardson19 Nov 2022Hydro One strikes powerline partnership with First Nation - Lac des Mille Lacs First Nation is one of 9 partner communities that could own up to 50% of the Waasigan Transmission Line in partnership with Hydro Onenorthernontariobusiness.com/…via@NorthOntarioBiz#Indigenomics22,Don Richardson@Don_Richardson19 Nov 2022,Hydro One strikes powerline partnership with First Nation - Lac des Mille Lacs First Nation is one of 9 partner communities that could own up to 50% of the Waasigan Transmission Line in partnership with Hydro Onenorthernontariobusiness.com/…via@NorthOntarioBiz#Indigenomics,19 Nov 2022,22,,
Don Richardson,@Don_Richardson,,"Don Richardson@Don_Richardson19 Nov 2022Lake Superior communities create port authority - Town of Marathon, Biigtigong Nishnaabeg ink joint venture agreement to establish commercial harbournorthernontariobusiness.com/…via@NorthOntarioBiz#Indigenomics1",Don Richardson@Don_Richardson19 Nov 2022,"Lake Superior communities create port authority - Town of Marathon, Biigtigong Nishnaabeg ink joint venture agreement to establish commercial harbournorthernontariobusiness.com/…via@NorthOntarioBiz#Indigenomics",19 Nov 2022,1,,
BFL CANADA,@BFLCANADA,,BFL CANADA@BFLCANADA18 Nov 2022#BFLCANADAwas excited to attend and sponsor the#IndigenomicsInstitute’s#IndigenomicsSHEevent on November 1st and 2nd. It was a great opportunity to reflect on how we can better support Indigenous women in business. We rise by lifting others!#indigenomics#indigenouseconomy1,BFL CANADA@BFLCANADA18 Nov 2022,#BFLCANADAwas excited to attend and sponsor the#IndigenomicsInstitute’s#IndigenomicsSHEevent on November 1st and 2nd. It was a great opportunity to reflect on how we can better support Indigenous women in business. We rise by lifting others!#indigenomics#indigenouseconomy,18 Nov 2022,1,,
BearsLair_TV,@BearslairT,,BearsLair_TV@BearslairT18 Nov 2022A great way to ensure the next seven generations are inspired and empowered is to partner with us for a Youth Entrepreneur Dream Camp! Email us for more information!bearslairtv.com#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics11,BearsLair_TV@BearslairT18 Nov 2022,A great way to ensure the next seven generations are inspired and empowered is to partner with us for a Youth Entrepreneur Dream Camp! Email us for more information!bearslairtv.com#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics,18 Nov 2022,11,,
