name,username,is_verified,body,media-header,text,date,stats,timeline_item,url
,,,,,,,,,
BearsLair_TV,@BearslairT,,BearsLair_TV@BearslairT14 Oct 2022Thank you to our copper sponsors@canadapostcorp&#Futurepeneurbearslairtv.com#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#aboriginal#indigenousentrepreneurs#coopetition#indigenousbusiness,BearsLair_TV@BearslairT14 Oct 2022,Thank you to our copper sponsors@canadapostcorp&#Futurepeneurbearslairtv.com#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#aboriginal#indigenousentrepreneurs#coopetition#indigenousbusiness,14 Oct 2022,,,
BearsLair_TV,@BearslairT,,"BearsLair_TV@BearslairT13 Oct 2022Thank you to our Abalone Sponsors! BCIT, Corix and PHT.@bcitbearslairtv.com#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#aboriginal#indigenousentrepreneurs#coopetition#indigenousbusiness",BearsLair_TV@BearslairT13 Oct 2022,"Thank you to our Abalone Sponsors! BCIT, Corix and PHT.@bcitbearslairtv.com#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#aboriginal#indigenousentrepreneurs#coopetition#indigenousbusiness",13 Oct 2022,,,
FedNor,@FedNor,,FedNor@FedNor13 Oct 2022Minister Hajdu announced today a $1.7 million#FedNorinvestment in the Papasay Value-Added Wood Products sawmill of Bingwi Neyaashi Anishinaabek.#NorthernOntario#Indigenomicsow.ly/6g1r1047J9t214,FedNor@FedNor13 Oct 2022,Minister Hajdu announced today a $1.7 million#FedNorinvestment in the Papasay Value-Added Wood Products sawmill of Bingwi Neyaashi Anishinaabek.#NorthernOntario#Indigenomicsow.ly/6g1r1047J9t,13 Oct 2022,214,,
FedNor,@FedNor,,"FedNor@FedNor13 Oct 2022La ministre Hajdu a annoncé aujourd’hui un investissement de 1,7 million de dollars de#FedNordans la scierie Papasay Value-Added Wood Products de Bingwi Neyaashi Anishinaabek.#NordDeLOntario#Indigenomicsow.ly/ujKt1047J9k11",FedNor@FedNor13 Oct 2022,"La ministre Hajdu a annoncé aujourd’hui un investissement de 1,7 million de dollars de#FedNordans la scierie Papasay Value-Added Wood Products de Bingwi Neyaashi Anishinaabek.#NordDeLOntario#Indigenomicsow.ly/ujKt1047J9k",13 Oct 2022,11,,
GC Salle de Presse,@salledepresseGC,,"GC Salle de Presse@salledepresseGC13 Oct 2022.@FedNora annoncé un investissement de 1,7 million de dollars dans la scierie Papasay Value-Added Wood Products de Bingwi Neyaashi Anishinaabek dans le#NordDeLOntario.#FedNor#Indigenomicsow.ly/ujKt1047J9k1",GC Salle de Presse@salledepresseGC13 Oct 2022,".@FedNora annoncé un investissement de 1,7 million de dollars dans la scierie Papasay Value-Added Wood Products de Bingwi Neyaashi Anishinaabek dans le#NordDeLOntario.#FedNor#Indigenomicsow.ly/ujKt1047J9k",13 Oct 2022,1,,
GC Newsroom,@NewsroomGC,,GC Newsroom@NewsroomGC13 Oct 2022.@FedNorannounced a $1.7 million investment in Bingwi Neyaashi Anishinaabek’s Papasay Value-Added Wood Products sawmill in#NorthernOntario.#FedNor#Indigenomicsow.ly/6g1r1047J9t22,GC Newsroom@NewsroomGC13 Oct 2022,.@FedNorannounced a $1.7 million investment in Bingwi Neyaashi Anishinaabek’s Papasay Value-Added Wood Products sawmill in#NorthernOntario.#FedNor#Indigenomicsow.ly/6g1r1047J9t,13 Oct 2022,22,,
BearsLair_TV,@BearslairT,,"BearsLair_TV@BearslairT12 Oct 2022In 2017, Emilie McKinney wanted to make a jingle dress. She found that no one made them locally, so Émilie decided that she wanted to make locally made jingles. Learn her story:bearslairtv.com#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#aboriginal",BearsLair_TV@BearslairT12 Oct 2022,"In 2017, Emilie McKinney wanted to make a jingle dress. She found that no one made them locally, so Émilie decided that she wanted to make locally made jingles. Learn her story:bearslairtv.com#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#aboriginal",12 Oct 2022,,,
BearsLair_TV,@BearslairT,,BearsLair_TV@BearslairT12 Oct 20223R innovative imaging takes things that couldn’t be recycled and turns them into beautiful works of indigenous artwork from youth.bearslairtv.com#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#aboriginal#indigenousentrepreneurs#coopetition,BearsLair_TV@BearslairT12 Oct 2022,3R innovative imaging takes things that couldn’t be recycled and turns them into beautiful works of indigenous artwork from youth.bearslairtv.com#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#aboriginal#indigenousentrepreneurs#coopetition,12 Oct 2022,,,
BearsLair_TV,@BearslairT,,"BearsLair_TV@BearslairT12 Oct 2022Amy Jackson, from Opaskwayak Cree Nation in Manitoba, founded the online store Native Love Notes hoping to lift people's spirits during the pandemic.@nativelovenotesbearslairtv.com#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics",BearsLair_TV@BearslairT12 Oct 2022,"Amy Jackson, from Opaskwayak Cree Nation in Manitoba, founded the online store Native Love Notes hoping to lift people's spirits during the pandemic.@nativelovenotesbearslairtv.com#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics",12 Oct 2022,,,
