name,username,is_verified,body,media-header,text,date,stats,timeline_item,url
,,,,,,,,,
"Carol Anne Hilton, MBA",@Hesquiaht,,"Carol Anne Hilton, MBA@Hesquiaht2 Sep 2022#indigenomicsin action#indigenouseconomy#100billion#canecon#abeconCBC Indigenous@CBCIndigenous2 Sep 2022A  new manufacturing plant owned by the Alexander First Nation, near Edmonton, aims to create skilled job opportunities and long-term employment.cbc.ca/news/canada/edmonton/…118","Carol Anne Hilton, MBA@Hesquiaht2 Sep 2022",#indigenomicsin action#indigenouseconomy#100billion#canecon#abecon,2 Sep 2022,118,,
"Carol Anne Hilton, MBA",@Hesquiaht,,"Carol Anne Hilton, MBA@Hesquiaht1 Sep 2022#indigenomics#indigenouseconomy#100billionAPTN News@APTNNews1 Sep 2022From raids to riches: A Mi’gmaq First Nation on the Quebec-New Brunswick border has seen its marijuana industry grow dramatically – and its Cannabis Office is trying to figure out how to manage the boom. |@emelia_fournieraptnnews.ca?p=20936024","Carol Anne Hilton, MBA@Hesquiaht1 Sep 2022",#indigenomics#indigenouseconomy#100billion,1 Sep 2022,24,,
"Carol Anne Hilton, MBA",@Hesquiaht,,"Carol Anne Hilton, MBA@Hesquiaht1 Sep 2022Need a professional head shot? Book a session with Salish Eye Productions at the#IndigenomicsSHE event! Registration available atindigenomicsinstitute.com#indigenousbusiness#IndigenousEntrepreneur#SHE#rise#100billion#indigenouseconomy1","Carol Anne Hilton, MBA@Hesquiaht1 Sep 2022",Need a professional head shot? Book a session with Salish Eye Productions at the#IndigenomicsSHE event! Registration available atindigenomicsinstitute.com#indigenousbusiness#IndigenousEntrepreneur#SHE#rise#100billion#indigenouseconomy,1 Sep 2022,1,,
"Carol Anne Hilton, MBA",@Hesquiaht,,"Carol Anne Hilton, MBA@Hesquiaht1 Sep 2022Need a professional headshot? Book a photo session with Salish Eye Productions at the Indigenomics SHE event! Registration atlnkd.in/gA4diay#indigenomics#SHE#indigenouseconomy#100billion#indigenousbusiness","Carol Anne Hilton, MBA@Hesquiaht1 Sep 2022",Need a professional headshot? Book a photo session with Salish Eye Productions at the Indigenomics SHE event! Registration atlnkd.in/gA4diay#indigenomics#SHE#indigenouseconomy#100billion#indigenousbusiness,1 Sep 2022,,,
"Carol Anne Hilton, MBA",@Hesquiaht,,"Carol Anne Hilton, MBA@Hesquiaht1 Sep 2022Replying to@FVGamesPresCome out to#IndigenomicsSHE! 💥11","Carol Anne Hilton, MBA@Hesquiaht1 Sep 2022",Come out to#IndigenomicsSHE! 💥,1 Sep 2022,11,,
Don Richardson,@Don_Richardson,,"Don Richardson@Don_Richardson1 Sep 2022Decolonization for Reconciliation: An interview with Amanda Kennedy, award-winning innovative educator and a serial entrepreneur -@LFPresslfpress.com/business-london/…#Indigenomics",Don Richardson@Don_Richardson1 Sep 2022,"Decolonization for Reconciliation: An interview with Amanda Kennedy, award-winning innovative educator and a serial entrepreneur -@LFPresslfpress.com/business-london/…#Indigenomics",1 Sep 2022,,,
"Carol Anne Hilton, MBA",@Hesquiaht,,"Carol Anne Hilton, MBA@Hesquiaht30 Aug 2022Signed copies of 'Indigenomics -Taking A Seat At The Economic Table' book are now available on the#Indigenomicsstore atindigenomicsinstitute.com#canecon#cdnpoli#bcecon#indigenouseconomy#indigenousbusiness45","Carol Anne Hilton, MBA@Hesquiaht30 Aug 2022",Signed copies of 'Indigenomics -Taking A Seat At The Economic Table' book are now available on the#Indigenomicsstore atindigenomicsinstitute.com#canecon#cdnpoli#bcecon#indigenouseconomy#indigenousbusiness,30 Aug 2022,45,,
Brodie Guy 🇨🇦,@brodieguy,,"Brodie Guy 🇨🇦@brodieguy30 Aug 2022What an amazing story, check it out. It was a true privilege to work with Haíɫzaqv leadership on this major acquisition. 🙌🏼 @writingquirky and@ShearwaterBCfor creating this in-depth story#indigenomics#bellabellaCoast Funds@coastfunds29 Aug 2022""Getting our land back… how powerful is that? We now reclaim this space and have the opportunity to really turn it around and to focus on the things that are important to us.""@ShearwaterBC@HeiltsukNews#Haíɫzaqv@IndigenousBCcoastfunds.ca/stories/a-gene…2",Brodie Guy 🇨🇦@brodieguy30 Aug 2022,"What an amazing story, check it out. It was a true privilege to work with Haíɫzaqv leadership on this major acquisition. 🙌🏼 @writingquirky and@ShearwaterBCfor creating this in-depth story#indigenomics#bellabella",30 Aug 2022,2,,
Don Richardson,@Don_Richardson,,"Don Richardson@Don_Richardson30 Aug 2022Canada sees BC LNG revival as world scrambles for gas: smaller projects and developers, keen to avoid past mistakes, securing support from Indigenous people early, said Karen Ogen-Toews, CEO of the First Nations LNG Alliance@FNLNGAlliancevancouversun.com/business/lo…#Indigenomics",Don Richardson@Don_Richardson30 Aug 2022,"Canada sees BC LNG revival as world scrambles for gas: smaller projects and developers, keen to avoid past mistakes, securing support from Indigenous people early, said Karen Ogen-Toews, CEO of the First Nations LNG Alliance@FNLNGAlliancevancouversun.com/business/lo…#Indigenomics",30 Aug 2022,,,
Don Richardson,@Don_Richardson,,Don Richardson@Don_Richardson30 Aug 2022#GeothermalIncorporated (KGI) announces joint development agreement with Shell Canada. KGI has been working with Borealis GeoPower for on a project called “Fuel for Reconciliation” emphasizing economic reconciliation for the Kitselas nationcfnrfm.ca/2022/08/29/local-g…#Indigenomics,Don Richardson@Don_Richardson30 Aug 2022,#GeothermalIncorporated (KGI) announces joint development agreement with Shell Canada. KGI has been working with Borealis GeoPower for on a project called “Fuel for Reconciliation” emphasizing economic reconciliation for the Kitselas nationcfnrfm.ca/2022/08/29/local-g…#Indigenomics,30 Aug 2022,,,
