name,username,is_verified,body,media-header,text,date,stats,timeline_item,url
"Carol Anne Hilton, MBA",@Hesquiaht,,"Carol Anne Hilton, MBA@Hesquiaht1 Apr 2022#indigenomics#indigenouseconomyFirst Peoples Law@FirstPeoplesLaw1 Apr 2022""We don't think in any way that this is going to magically make Canada start respecting our rights, but it's one more tool, it's one more area of accountability.""@Pam_Palmater#AllEyesOnMikmaki#cdnpoli#nspoli@UNcbc.ca/news/canada/nova-scot…13","Carol Anne Hilton, MBA@Hesquiaht1 Apr 2022",#indigenomics#indigenouseconomy,1 Apr 2022,13,,
"Carol Anne Hilton, MBA",@Hesquiaht,,"Carol Anne Hilton, MBA@Hesquiaht1 Apr 2022Will the Canadian budget invest in the emerging 100 billion Indigenous economy or another 18 billion in 'closing the socio economic gap' without the tools, resources, structure or design for Indigenous economic growth & inclusion?#canecon#cdnpoli#indigenomics#canadianbudget49","Carol Anne Hilton, MBA@Hesquiaht1 Apr 2022","Will the Canadian budget invest in the emerging 100 billion Indigenous economy or another 18 billion in 'closing the socio economic gap' without the tools, resources, structure or design for Indigenous economic growth & inclusion?#canecon#cdnpoli#indigenomics#canadianbudget",1 Apr 2022,49,,
Don Richardson,@Don_Richardson,,"Don Richardson@Don_Richardson1 Apr 2022@EnbridgeAwarded Right to Advance Alberta Carbon Hub with First Nations Capital Investment Partnership (Alexander First Nation, Alexis Nakota Sioux Nation, Enoch Cree Nation and Paul First Nation) and Lac Ste. Anne Métis Communityenbridge.com/media-center/ne…#Indigenomics1",Don Richardson@Don_Richardson1 Apr 2022,"@EnbridgeAwarded Right to Advance Alberta Carbon Hub with First Nations Capital Investment Partnership (Alexander First Nation, Alexis Nakota Sioux Nation, Enoch Cree Nation and Paul First Nation) and Lac Ste. Anne Métis Communityenbridge.com/media-center/ne…#Indigenomics",1 Apr 2022,1,,
Hey Neighbour Collective (find us on Bluesky!),@HeyNeighbourBC,,"Hey Neighbour Collective (find us on Bluesky!)@HeyNeighbourBC31 Mar 2022Super interesting, inspiring read.#senakw,@Skusgluums,@skwachayslodge, Lu'ma Native Housing Society,#indigenomics@Hesquiaht#indigenoushousing#affordablehousing#urbanplanning#resilience#wellness#stewardshipBCNPHA@BCNPHA9 Mar 2022""If we’re going to be resilient, we need to strengthen our communities.""

Indigenous communities in Vancouver are reimagining the possibilities of urban housing.ow.ly/70Ks50IfetR125",Hey Neighbour Collective (find us on Bluesky!)@HeyNeighbourBC31 Mar 2022,"Super interesting, inspiring read.#senakw,@Skusgluums,@skwachayslodge, Lu'ma Native Housing Society,#indigenomics@Hesquiaht#indigenoushousing#affordablehousing#urbanplanning#resilience#wellness#stewardship",31 Mar 2022,125,,
Mae 🌿,@maeganasmith,,Mae 🌿@maeganasmith31 Mar 2022An argument for archaeologists to use#indigenomicsand how we can miss out on aspects of project relevance without it.#SAA2022#s12,Mae 🌿@maeganasmith31 Mar 2022,An argument for archaeologists to use#indigenomicsand how we can miss out on aspects of project relevance without it.#SAA2022#s12,31 Mar 2022,,,
Reconciliation Matters,@Rec_Matters,,"Reconciliation Matters@Rec_Matters31 Mar 2022Replying to@Hesquiaht#indigenomicsin action, indeed!!",Reconciliation Matters@Rec_Matters31 Mar 2022,"#indigenomicsin action, indeed!!",31 Mar 2022,,,
"Carol Anne Hilton, MBA",@Hesquiaht,,"Carol Anne Hilton, MBA@Hesquiaht31 Mar 2022#indigenomicsin actionReconciliation Matters@Rec_Matters30 Mar 2022Haisla Nation Council and the District of Kitimat announce participation in Community Economic Development Initiativenorthernsentinel.com/news/ha…134","Carol Anne Hilton, MBA@Hesquiaht31 Mar 2022",#indigenomicsin action,31 Mar 2022,134,,
Don Richardson,@Don_Richardson,,"Don Richardson@Don_Richardson30 Mar 2022Indigenous products now on@RexallDrugstoreshelves in select locations including Nanaimo - “#Rexallis doing something really groundbreaking,” said Angela Demontigny, owner of LODGE Soy Candlescheknews.ca/indigenous-produ…#Indigenomics24",Don Richardson@Don_Richardson30 Mar 2022,"Indigenous products now on@RexallDrugstoreshelves in select locations including Nanaimo - “#Rexallis doing something really groundbreaking,” said Angela Demontigny, owner of LODGE Soy Candlescheknews.ca/indigenous-produ…#Indigenomics",30 Mar 2022,24,,
"Carol Anne Hilton, MBA",@Hesquiaht,,"Carol Anne Hilton, MBA@Hesquiaht29 Mar 2022#indigenomicsICT@IndianCountry29 Mar 2022Linda Cooley, CEO of Mad River Brewing Co. Inc., said the partnership represents the Yurok Tribe’s sovereignty being taken seriously and having a positive relationship with a professional sports team.indiancountrytoday.com/news/…11","Carol Anne Hilton, MBA@Hesquiaht29 Mar 2022",#indigenomics,29 Mar 2022,11,,
Canadian Chamber of Commerce,@CdnChamberofCom,,"Canadian Chamber of Commerce@CdnChamberofCom28 Mar 2022Big congratulations to@Hesquiaht,#IndigenomicsInstitute founder and co-chair of our BIPOC Leadership and Inclusion Council, for being named one of@NACOCanada's Nation Builders of the Year! Thank you for your leadership and inspiring work:nacocanada.com/awards#cdnbiz1239",Canadian Chamber of Commerce@CdnChamberofCom28 Mar 2022,"Big congratulations to@Hesquiaht,#IndigenomicsInstitute founder and co-chair of our BIPOC Leadership and Inclusion Council, for being named one of@NACOCanada's Nation Builders of the Year! Thank you for your leadership and inspiring work:nacocanada.com/awards#cdnbiz",28 Mar 2022,1239,,
