name,username,is_verified,body,media-header,text,date,stats,timeline_item,url
Don Richardson,@Don_Richardson,,"Don Richardson@Don_Richardson28 Oct 2022Federal Natural Resources Minister looks to speed up critical minerals production - ""Talk also turned toward#IndigenousEquityin resource projects... as a means to achieve economic reconciliation""sudbury.com/beyond-local/fed…#Indigenomics9315",Don Richardson@Don_Richardson28 Oct 2022,"Federal Natural Resources Minister looks to speed up critical minerals production - ""Talk also turned toward#IndigenousEquityin resource projects... as a means to achieve economic reconciliation""sudbury.com/beyond-local/fed…#Indigenomics",28 Oct 2022,9315,,
"Carol Anne Hilton, MBA",@Hesquiaht,,"Carol Anne Hilton, MBA@Hesquiaht27 Oct 2022#indigenomics#100billion#indigenouseconomy#cdnecon#bceconReconciliation Matters@Rec_Matters27 Oct 2022Largest Indigenous-led economic project in Canadian history underway in Vancouver@SquamishNation@nchkaycorpcanada.constructconnect.com/…25","Carol Anne Hilton, MBA@Hesquiaht27 Oct 2022",#indigenomics#100billion#indigenouseconomy#cdnecon#bcecon,27 Oct 2022,25,,
BearsLair_TV,@BearslairT,,BearsLair_TV@BearslairT27 Oct 2022Thank you to our Thunderbird Sponsor@Vancity#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#aboriginal#indigenousentrepreneursbearslairtv.com1,BearsLair_TV@BearslairT27 Oct 2022,Thank you to our Thunderbird Sponsor@Vancity#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#aboriginal#indigenousentrepreneursbearslairtv.com,27 Oct 2022,1,,
BearsLair_TV,@BearslairT,,"BearsLair_TV@BearslairT27 Oct 2022Is your organization interested in sponsoring a Bears Lair Youth Dream Camp?  If so, email us TODAY!#bearslairyouthcamps#bearslairyouthdreamcamps#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#aboriginal#indigenousentrepreneursbearslairtv.com",BearsLair_TV@BearslairT27 Oct 2022,"Is your organization interested in sponsoring a Bears Lair Youth Dream Camp?  If so, email us TODAY!#bearslairyouthcamps#bearslairyouthdreamcamps#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#aboriginal#indigenousentrepreneursbearslairtv.com",27 Oct 2022,,,
BearsLair_TV,@BearslairT,,BearsLair_TV@BearslairT27 Oct 2022Thank you to our copper sponsors First Nations University and@TheEcoraGroup#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#aboriginal#indigenousentrepreneursbearslairtv.com,BearsLair_TV@BearslairT27 Oct 2022,Thank you to our copper sponsors First Nations University and@TheEcoraGroup#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#aboriginal#indigenousentrepreneursbearslairtv.com,27 Oct 2022,,,
"Carol Anne Hilton, MBA",@Hesquiaht,,"Carol Anne Hilton, MBA@Hesquiaht27 Oct 2022The original economy ##yyj#indigenomicsSonghees Nation@SongheesNation26 Oct 2022Potlatch at Songhees village 1872. The roofs of the big houses are lined with blankets to be gifted, Chief Sqwameyuqs will gift a canoe to each of the visiting Chiefs. The mat-covered structure against one of the houses conceals dancers waiting to perform. Canoes line the shore.2","Carol Anne Hilton, MBA@Hesquiaht27 Oct 2022",The original economy ##yyj#indigenomics,27 Oct 2022,2,,
BearsLair_TV,@BearslairT,,BearsLair_TV@BearslairT26 Oct 2022Tune in and watch our semi finalist June Anthony-Reeves from Up the Hill at Loakin Botanicals#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#aboriginal#indigenousentrepreneursbearslairtv.com,BearsLair_TV@BearslairT26 Oct 2022,Tune in and watch our semi finalist June Anthony-Reeves from Up the Hill at Loakin Botanicals#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#aboriginal#indigenousentrepreneursbearslairtv.com,26 Oct 2022,,,
BearsLair_TV,@BearslairT,,BearsLair_TV@BearslairT26 Oct 2022Thank you to our Thunderbird Sponsor@PaperExcellence#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#Indigenouswomen#aboriginal#indigenousentrepreneursbearslairtv.com,BearsLair_TV@BearslairT26 Oct 2022,Thank you to our Thunderbird Sponsor@PaperExcellence#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#Indigenouswomen#aboriginal#indigenousentrepreneursbearslairtv.com,26 Oct 2022,,,
Don Richardson,@Don_Richardson,,Don Richardson@Don_Richardson26 Oct 2022Largest Indigenous-led economic project in Canadian history underway in Vancouver#Indigenomicscanada.constructconnect.com/…2,Don Richardson@Don_Richardson26 Oct 2022,Largest Indigenous-led economic project in Canadian history underway in Vancouver#Indigenomicscanada.constructconnect.com/…,26 Oct 2022,2,,
BearsLair_TV,@BearslairT,,BearsLair_TV@BearslairT25 Oct 2022Thank you to our Thunderbird Sponsor#SunspearRenewables#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#aboriginal#indigenousentrepreneursbearslairtv.com,BearsLair_TV@BearslairT25 Oct 2022,Thank you to our Thunderbird Sponsor#SunspearRenewables#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#aboriginal#indigenousentrepreneursbearslairtv.com,25 Oct 2022,,,
BearsLair_TV,@BearslairT,,"BearsLair_TV@BearslairT24 Oct 2022Thank you to our incredible Abalone Sponsors Agentic Digital Media, Falkus Media and@InBCInvestment#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#aboriginal#indigenousentrepreneurs1",BearsLair_TV@BearslairT24 Oct 2022,"Thank you to our incredible Abalone Sponsors Agentic Digital Media, Falkus Media and@InBCInvestment#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#aboriginal#indigenousentrepreneurs",24 Oct 2022,1,,
